Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cote d'Ivoire,CIV,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,65,65,65
Cote d'Ivoire,CIV,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Cote d'Ivoire,CIV,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Cote d'Ivoire,CIV,SPI Overall Score,SPI.INDEX,70.6858333333333,67.75375,68.88625
Cote d'Ivoire,CIV,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Croatia,HRV,Business process,SPI.D5.2.10.GSBP,1,1,1
Croatia,HRV,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Croatia,HRV,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Croatia,HRV,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Croatia,HRV,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Croatia,HRV,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
Croatia,HRV,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Croatia,HRV,CPI base year,SPI.D5.2.4.CPIBY,1,1,1
Croatia,HRV,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Croatia,HRV,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Croatia,HRV,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Croatia,HRV,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Croatia,HRV,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,89.3333333333333,87.3666666666667,87.3666666666667
Croatia,HRV,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,72.30625,65.0125,75.925
Croatia,HRV,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,75.95,76.825,76.825
Croatia,HRV,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,95,95,95
Croatia,HRV,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Croatia,HRV,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Croatia,HRV,SPI Overall Score,SPI.INDEX,86.5179166666667,84.8408333333333,87.0233333333333
Croatia,HRV,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Cuba,CUB,Business process,SPI.D5.2.10.GSBP,..,..,..
Cuba,CUB,Central government accounting status,SPI.D5.2.7.CGOV,..,..,..
Cuba,CUB,Classification of household consumption,SPI.D5.2.5.HOUS,..,..,..
Cuba,CUB,Classification of national industry,SPI.D5.2.3.CNIN,..,..,..
Cuba,CUB,Classification of status of employment,SPI.D5.2.6.EMPL,..,..,..
Cuba,CUB,Compilation of government finance statistics,SPI.D5.2.8.FINA,..,..,..
Cuba,CUB,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,..,..,..
Cuba,CUB,CPI base year,SPI.D5.2.4.CPIBY,..,..,..
Cuba,CUB,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Cuba,CUB,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Cuba,CUB,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Cuba,CUB,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,40,40,40
Cuba,CUB,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,..,..
Cuba,CUB,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,69.675,66.35,69.3375
Cuba,CUB,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,..,..
Cuba,CUB,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,..,..,..
Cuba,CUB,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0,0,0
Cuba,CUB,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Cuba,CUB,SPI Overall Score,SPI.INDEX,..,..,..
Cuba,CUB,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Curacao,CUW,Business process,SPI.D5.2.10.GSBP,..,..,..
Curacao,CUW,Central government accounting status,SPI.D5.2.7.CGOV,..,..,..
Curacao,CUW,Classification of household consumption,SPI.D5.2.5.HOUS,..,..,..
Curacao,CUW,Classification of national industry,SPI.D5.2.3.CNIN,..,..,..
Curacao,CUW,Classification of status of employment,SPI.D5.2.6.EMPL,..,..,..
Curacao,CUW,Compilation of government finance statistics,SPI.D5.2.8.FINA,..,..,..
Curacao,CUW,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,..,..,..
Curacao,CUW,CPI base year,SPI.D5.2.4.CPIBY,..,..,..
Curacao,CUW,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Curacao,CUW,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Curacao,CUW,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Curacao,CUW,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,60,60,60
Curacao,CUW,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,..,..
Curacao,CUW,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,28.4875,25.8875,26.5625
Curacao,CUW,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,..,..
Curacao,CUW,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,..,..,..
Curacao,CUW,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Curacao,CUW,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Curacao,CUW,SPI Overall Score,SPI.INDEX,..,..,..
Curacao,CUW,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,1,1
Cyprus,CYP,Business process,SPI.D5.2.10.GSBP,1,1,1
Cyprus,CYP,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Cyprus,CYP,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Cyprus,CYP,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Cyprus,CYP,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Cyprus,CYP,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Cyprus,CYP,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Cyprus,CYP,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Cyprus,CYP,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Cyprus,CYP,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Cyprus,CYP,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Cyprus,CYP,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Cyprus,CYP,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,91.3666666666667,90.5666666666667,90.5666666666667
Cyprus,CYP,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,70.49375,67.94375,79.29375
Cyprus,CYP,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,75.975,75.15,75.15
Cyprus,CYP,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,95,95,95
Cyprus,CYP,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Cyprus,CYP,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Cyprus,CYP,SPI Overall Score,SPI.INDEX,86.5670833333333,85.7320833333333,88.0020833333333
Cyprus,CYP,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Czechia,CZE,Business process,SPI.D5.2.10.GSBP,1,1,1
Czechia,CZE,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Czechia,CZE,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Czechia,CZE,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Czechia,CZE,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Czechia,CZE,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Czechia,CZE,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Czechia,CZE,CPI base year,SPI.D5.2.4.CPIBY,1,1,0.5
Czechia,CZE,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Czechia,CZE,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Czechia,CZE,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Czechia,CZE,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Czechia,CZE,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,89.6,89.1,89.1
Czechia,CZE,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,84.38125,72.90625,85.03125
Czechia,CZE,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,86.075,86.075,86.075
Czechia,CZE,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,100,100,95
Czechia,CZE,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Czechia,CZE,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Czechia,CZE,SPI Overall Score,SPI.INDEX,92.01125,89.61625,91.04125
Czechia,CZE,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Denmark,DNK,Business process,SPI.D5.2.10.GSBP,1,1,1
Denmark,DNK,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Denmark,DNK,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Denmark,DNK,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Denmark,DNK,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Denmark,DNK,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Denmark,DNK,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Denmark,DNK,CPI base year,SPI.D5.2.4.CPIBY,1,1,1
Denmark,DNK,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Denmark,DNK,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Denmark,DNK,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Denmark,DNK,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Denmark,DNK,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,97.6666666666667,98.4666666666666,98.4666666666666
Denmark,DNK,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,86.45625,80.45,90.7125
Denmark,DNK,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,87.95,87.1,87.1
Denmark,DNK,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,100,100,100
Denmark,DNK,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Denmark,DNK,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Denmark,DNK,SPI Overall Score,SPI.INDEX,94.4145833333333,93.2033333333334,95.2558333333333
Denmark,DNK,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Djibouti,DJI,Business process,SPI.D5.2.10.GSBP,0,0,0
Djibouti,DJI,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Djibouti,DJI,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Djibouti,DJI,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Djibouti,DJI,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,1
Djibouti,DJI,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
Djibouti,DJI,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Djibouti,DJI,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Djibouti,DJI,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Djibouti,DJI,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.5,0.5,0.5
Djibouti,DJI,National Accounts base year,SPI.D5.2.2.NABY,0.5,0.5,0.5
Djibouti,DJI,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,50,50,50
Djibouti,DJI,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,59.7,59.4666666666667,26.1333333333333
Djibouti,DJI,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,63.76875,53.35,61.2
Djibouti,DJI,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,15.0416666666667,15.5666666666667,15.5666666666667
Djibouti,DJI,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,45,45,55
Djibouti,DJI,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Djibouti,DJI,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Djibouti,DJI,SPI Overall Score,SPI.INDEX,46.7020833333333,44.6766666666667,41.58
Djibouti,DJI,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Dominica,DMA,Business process,SPI.D5.2.10.GSBP,0,0,0
Dominica,DMA,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Dominica,DMA,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Dominica,DMA,Classification of national industry,SPI.D5.2.3.CNIN,0.5,0.5,0.5
Dominica,DMA,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Dominica,DMA,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Dominica,DMA,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Dominica,DMA,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Dominica,DMA,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Dominica,DMA,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Dominica,DMA,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Dominica,DMA,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,60,60,60
Dominica,DMA,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,32.8,28.2666666666667,28.2666666666667
Dominica,DMA,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,59.26875,50.9625,54.0625
Dominica,DMA,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,40.6833333333333,39.3833333333333,39.3833333333333
Dominica,DMA,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,30,30,30
Dominica,DMA,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Dominica,DMA,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Dominica,DMA,SPI Overall Score,SPI.INDEX,44.5504166666667,41.7225,42.3425
Dominica,DMA,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Dominican Republic,DOM,Business process,SPI.D5.2.10.GSBP,0,0,0
Dominican Republic,DOM,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Dominican Republic,DOM,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Dominican Republic,DOM,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Dominican Republic,DOM,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Dominican Republic,DOM,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Dominican Republic,DOM,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Dominican Republic,DOM,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Dominican Republic,DOM,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Dominican Republic,DOM,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Dominican Republic,DOM,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Dominican Republic,DOM,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,86.6,100,100
Dominican Republic,DOM,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,70.3333333333333,67.9666666666667,67.9666666666667
Dominican Republic,DOM,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,77.13125,73.6,79.825
Dominican Republic,DOM,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,41.0333333333333,47.825,47.825
Dominican Republic,DOM,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,75,75,75
Dominican Republic,DOM,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.33,1,1
Dominican Republic,DOM,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Dominican Republic,DOM,SPI Overall Score,SPI.INDEX,70.0195833333333,72.8783333333333,74.1233333333333
Dominican Republic,DOM,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Ecuador,ECU,Business process,SPI.D5.2.10.GSBP,0,0,0
Ecuador,ECU,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Ecuador,ECU,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Ecuador,ECU,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Ecuador,ECU,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Ecuador,ECU,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
Ecuador,ECU,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Ecuador,ECU,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
Ecuador,ECU,CRVS (WDI),SPI.D4.2.3.CRVS,0.5,0.5,0.5
Ecuador,ECU,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Ecuador,ECU,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Ecuador,ECU,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Ecuador,ECU,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,89.8666666666666,89.1,89.1
Ecuador,ECU,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,89.8,86.11875,85.60625
Ecuador,ECU,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,56.55,61.0166666666667,61.0166666666667
Ecuador,ECU,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,60,60,60
Ecuador,ECU,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
Ecuador,ECU,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
Ecuador,ECU,SPI Overall Score,SPI.INDEX,79.2433333333333,79.2470833333333,79.1445833333333
Ecuador,ECU,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
"Egypt, Arab Rep.",EGY,Business process,SPI.D5.2.10.GSBP,1,1,1
"Egypt, Arab Rep.",EGY,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0.5
"Egypt, Arab Rep.",EGY,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
"Egypt, Arab Rep.",EGY,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
"Egypt, Arab Rep.",EGY,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
"Egypt, Arab Rep.",EGY,Compilation of government finance statistics,SPI.D5.2.8.FINA,0.5,0.5,0.5
"Egypt, Arab Rep.",EGY,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
"Egypt, Arab Rep.",EGY,CPI base year,SPI.D5.2.4.CPIBY,0.5,0.5,0.5
"Egypt, Arab Rep.",EGY,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
"Egypt, Arab Rep.",EGY,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
"Egypt, Arab Rep.",EGY,National Accounts base year,SPI.D5.2.2.NABY,0.5,0.5,0.5
"Egypt, Arab Rep.",EGY,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
"Egypt, Arab Rep.",EGY,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,77.9333333333333,77.1,77.1
"Egypt, Arab Rep.",EGY,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,83.89375,80.53125,84.7
"Egypt, Arab Rep.",EGY,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,73.0583333333333,73.8333333333333,73.8333333333333
"Egypt, Arab Rep.",EGY,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,70,70,75
"Egypt, Arab Rep.",EGY,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
"Egypt, Arab Rep.",EGY,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
"Egypt, Arab Rep.",EGY,SPI Overall Score,SPI.INDEX,78.9770833333333,78.2929166666667,80.1266666666667
"Egypt, Arab Rep.",EGY,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
El Salvador,SLV,Business process,SPI.D5.2.10.GSBP,0,0,0
El Salvador,SLV,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
El Salvador,SLV,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
El Salvador,SLV,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
El Salvador,SLV,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
El Salvador,SLV,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
El Salvador,SLV,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
El Salvador,SLV,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
El Salvador,SLV,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
El Salvador,SLV,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0.5,0.5,0.5
El Salvador,SLV,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
El Salvador,SLV,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,90,90,90
El Salvador,SLV,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,79.3333333333333,79.9,79.9
El Salvador,SLV,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,78.2875,75.55,81.1875
El Salvador,SLV,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,52.8166666666667,53.3666666666667,53.3666666666667
El Salvador,SLV,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,70,70,70
El Salvador,SLV,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,1,1,1
El Salvador,SLV,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,1,1,1
El Salvador,SLV,SPI Overall Score,SPI.INDEX,74.0875,73.7633333333333,74.8908333333333
El Salvador,SLV,System of national accounts in use,SPI.D5.2.1.SNAU,1,1,1
Equatorial Guinea,GNQ,Business process,SPI.D5.2.10.GSBP,0,0,0
Equatorial Guinea,GNQ,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Equatorial Guinea,GNQ,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Equatorial Guinea,GNQ,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Equatorial Guinea,GNQ,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Equatorial Guinea,GNQ,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,1
Equatorial Guinea,GNQ,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Equatorial Guinea,GNQ,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Equatorial Guinea,GNQ,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Equatorial Guinea,GNQ,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Equatorial Guinea,GNQ,National Accounts base year,SPI.D5.2.2.NABY,0,0,0
Equatorial Guinea,GNQ,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,30,30,30
Equatorial Guinea,GNQ,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,59.1,59.5666666666667,26.2333333333333
Equatorial Guinea,GNQ,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,58.7125,56.09375,60.63125
Equatorial Guinea,GNQ,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,23.6666666666667,23.4416666666667,23.4416666666667
Equatorial Guinea,GNQ,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,25,25,35
Equatorial Guinea,GNQ,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0,0,0
Equatorial Guinea,GNQ,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0.5,0.5,0.5
Equatorial Guinea,GNQ,SPI Overall Score,SPI.INDEX,39.2958333333333,38.8204166666667,35.06125
Equatorial Guinea,GNQ,System of national accounts in use,SPI.D5.2.1.SNAU,0.5,0.5,0.5
Eritrea,ERI,Business process,SPI.D5.2.10.GSBP,0,0,0
Eritrea,ERI,Central government accounting status,SPI.D5.2.7.CGOV,0,0,0
Eritrea,ERI,Classification of household consumption,SPI.D5.2.5.HOUS,0,0,0
Eritrea,ERI,Classification of national industry,SPI.D5.2.3.CNIN,0,0,0
Eritrea,ERI,Classification of status of employment,SPI.D5.2.6.EMPL,0,0,0
Eritrea,ERI,Compilation of government finance statistics,SPI.D5.2.8.FINA,0,0,0
Eritrea,ERI,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Eritrea,ERI,CPI base year,SPI.D5.2.4.CPIBY,0,0,0
Eritrea,ERI,CRVS (WDI),SPI.D4.2.3.CRVS,0,0,0
Eritrea,ERI,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,0,0,0
Eritrea,ERI,National Accounts base year,SPI.D5.2.2.NABY,0.5,0,0
Eritrea,ERI,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,36.6,36.6,36.6
Eritrea,ERI,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,..,..,..
Eritrea,ERI,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,51.65625,46.1625,51.45
Eritrea,ERI,Pillar 4 - Data Sources - Score,SPI.INDEX.PIL4,..,..,..
Eritrea,ERI,Pillar 5 - Data Infrastructure - Score,SPI.INDEX.PIL5,15,10,10
Eritrea,ERI,Quality of Debt service data according to World Bank,SPI.D1.5.DT.TDS.DPPF.XP.ZS,0.33,0.33,0.33
Eritrea,ERI,SDDS/e-GDDS subscription,SPI.D2.1.GDDS,0,0,0
Eritrea,ERI,SPI Overall Score,SPI.INDEX,..,..,..
Eritrea,ERI,System of national accounts in use,SPI.D5.2.1.SNAU,0,0,0
Estonia,EST,Business process,SPI.D5.2.10.GSBP,1,1,1
Estonia,EST,Central government accounting status,SPI.D5.2.7.CGOV,1,1,1
Estonia,EST,Classification of household consumption,SPI.D5.2.5.HOUS,1,1,1
Estonia,EST,Classification of national industry,SPI.D5.2.3.CNIN,1,1,1
Estonia,EST,Classification of status of employment,SPI.D5.2.6.EMPL,1,1,1
Estonia,EST,Compilation of government finance statistics,SPI.D5.2.8.FINA,1,1,1
Estonia,EST,Compilation of monetary and financial statistics,SPI.D5.2.9.MONY,1,1,1
Estonia,EST,CPI base year,SPI.D5.2.4.CPIBY,1,1,1
Estonia,EST,CRVS (WDI),SPI.D4.2.3.CRVS,1,1,1
Estonia,EST,Labor force participation rate by sex and age (%),SPI.D1.5.LFP,1,1,1
Estonia,EST,National Accounts base year,SPI.D5.2.2.NABY,1,1,1
Estonia,EST,Pillar 1 - Data Use - Score,SPI.INDEX.PIL1,100,100,100
Estonia,EST,Pillar 2 - Data Services - Score,SPI.INDEX.PIL2,91.8333333333333,96.8666666666667,96.8666666666667
Estonia,EST,Pillar 3 - Data Products - Score,SPI.INDEX.PIL3,83.8875,80.89375,85.40625
